1000,0
2000,7.019930611689683e+49
3000,2.387628739024048e+50
4000,5.073938628442526e+50
5000,8.760922729481659e+50
6000,1.344858104216389e+51
7000,1.913691356648874e+51
8000,2.58259203024561e+51
9000,3.351560125006609e+51
10000,4.220595640931867e+51
11000,5.189698578021397e+51
12000,6.25886893627517e+51
13000,7.428106715693203e+51
14000,8.697411916275542e+51
15000,1.006678453802204e+52
16000,1.153622458093285e+52
17000,1.310573204500792e+52
18000,1.477530693024725e+52
19000,1.654494923665084e+52
20000,1.841465896421861e+52
21000,2.038443611295079e+52
22000,2.245428068284716e+52
23000,2.462419267390777e+52
24000,2.689417208613266e+52
25000,2.926421891952179e+52
26000,3.173433317407519e+52
27000,3.430451485946511e+52
28000,3.697476406104462e+52
29000,3.974508080012972e+52
30000,4.2615465076502e+52
31000,4.558591689016058e+52
32000,4.865643624110637e+52
33000,5.182702312933838e+52
34000,5.509767755485768e+52
35000,5.846839951766318e+52
36000,6.193918901775593e+52
37000,6.551004605513492e+52
38000,6.91809706298009e+52
39000,7.295196274175391e+52
40000,7.682302239099337e+52
41000,8.079414957751959e+52
42000,8.486534430133189e+52
43000,8.903660656243222e+52
44000,9.330793636081865e+52
45000,9.767933369649182e+52
46000,1.02150798569451e+53
47000,1.067223309796984e+53
48000,1.113939309272318e+53
49000,1.161655984120519e+53
50000,1.210373334341581e+53
51000,1.260091359935524e+53
52000,1.310810060902328e+53
53000,1.362529437241998e+53
54000,1.41524948895452e+53
55000,1.468970216039943e+53
56000,1.523691618498216e+53
57000,1.579413696329357e+53
58000,1.636136449533365e+53
59000,1.69385987811024e+53
60000,1.752583982059964e+53
61000,1.812308761382593e+53
62000,1.873034216078071e+53
63000,1.934760346146416e+53
64000,1.997487151587628e+53
65000,2.061214632401708e+53
66000,2.125942788588654e+53
67000,2.191671620148469e+53
68000,2.258401127081131e+53
69000,2.326131309386701e+53
70000,2.394862167065118e+53
71000,2.464593700116402e+53
72000,2.535325908540554e+53
73000,2.607058792337573e+53
74000,2.679792351507459e+53
75000,2.753526586050213e+53
76000,2.828261495965835e+53
77000,2.90399708125437e+53
78000,2.980733341915607e+53
79000,3.058470277949952e+53
80000,3.137207889356969e+53
81000,3.216946176136952e+53
82000,3.297685138289803e+53
83000,3.379424775815369e+53
84000,3.462165088714109e+53
85000,3.545906076985408e+53
86000,3.630647740629834e+53
87000,3.716390079646864e+53
88000,3.80313309403692e+53
89000,3.890876783799845e+53
90000,3.979621148935583e+53
91000,4.069366189444354e+53
92000,4.160111905325657e+53
93000,4.251858296580167e+53
94000,4.344605363207257e+53
95000,4.438353105207504e+53
96000,4.533101522580387e+53
97000,4.628850615326251e+53
98000,4.725600383444987e+53
99000,4.823350826936405e+53
100000,4.92210194580106e+53
101000,5.021853740038212e+53
102000,5.122606209648541e+53
103000,5.224359354631425e+53
104000,5.327113174987365e+53
105000,5.430867670716173e+53
106000,5.535622841817785e+53
107000,5.641378688292263e+53
108000,5.748135210139939e+53
109000,5.855892407359684e+53
110000,5.964650279952964e+53
111000,6.074408827919115e+53
112000,6.185168051257999e+53
113000,6.296927949969613e+53
114000,6.409688524053951e+53
115000,6.523449773511576e+53
116000,6.638211698342073e+53
117000,6.753974298545442e+53
118000,6.870737574120951e+53
119000,6.988501525069907e+53
120000,7.107266151392027e+53
121000,7.227031453086871e+53
122000,7.347797430154135e+53
123000,7.469564082594107e+53
124000,7.592331410407709e+53
125000,7.716099413594029e+53
126000,7.840868092153217e+53
127000,7.966637446084493e+53
128000,8.093407475389266e+53
129000,8.221178180067064e+53
130000,8.34994956011773e+53
131000,8.479721615541272e+53
132000,8.610494346336702e+53
133000,8.742267752505974e+53
134000,8.875041834048116e+53
135000,9.008816590963297e+53
136000,9.143592023250348e+53
137000,9.279368130910756e+53
138000,9.416144913944546e+53
139000,9.553922372350866e+53
140000,9.692700506130223e+53
141000,9.832479315281586e+53
142000,9.973258799806682e+53
143000,1.011503895970465e+54
144000,1.02578197949753e+54
145000,1.040160130561865e+54
146000,1.054638349163469e+54
147000,1.069216635302413e+54
148000,1.083894988978644e+54
149000,1.098673410192162e+54
150000,1.113551898942875e+54
